year,month,sex,age,race
2012,2,M,49,White
2012,3,M,74,White
2012,3,M,67,White
2012,3,M,70,White
2012,3,M,76,White
2012,1,M,24,Asian/Pacific Islander
2012,2,M,73,White
2012,3,M,36,White
2012,3,M,53,White
2012,3,M,29,Black
2012,3,M,45,White
2012,3,M,19,Black
2012,3,M,30,Hispanic
2012,3,M,64,White
2012,4,M,49,White
2012,4,F,48,White
2012,4,M,34,White
2012,3,M,58,White
2012,4,F,70,White
2012,4,M,51,White
2012,4,M,54,White
2012,4,M,50,White
2012,4,M,29,Black
2012,4,M,39,White
2012,4,F,61,Asian/Pacific Islander
2012,4,M,51,White
2012,4,F,46,Black
2012,4,F,55,White
2012,3,F,59,White
2012,4,M,20,Hispanic
2012,4,M,61,White
2012,4,M,36,Hispanic
2012,4,M,43,White
2012,4,M,35,White
2012,4,M,18,White
2012,4,M,37,Native American/Native Alaskan
2012,4,F,70,White
2012,4,M,50,White
2012,4,M,36,White
2012,4,M,40,Hispanic
2012,4,F,49,Black
2012,4,M,33,White
2012,4,M,35,White
2012,4,M,35,White
2012,4,M,44,White
2012,4,M,33,Hispanic
2012,4,M,79,Black
2012,4,M,62,White
2012,4,M,54,Asian/Pacific Islander
2012,4,M,37,White
2012,4,M,63,White
2012,5,M,55,White
2012,4,M,39,Black
2012,5,M,56,White
2012,5,M,88,White
2012,5,M,76,Hispanic
2012,5,M,59,White
2012,4,M,28,Hispanic
2012,4,F,78,White
2012,5,F,24,White
2012,5,M,29,White
2012,5,M,62,Asian/Pacific Islander
2012,5,M,84,White
2012,5,M,53,White
2012,4,M,63,White
2012,5,F,69,White
2012,5,M,79,White
2012,5,F,57,White
2012,5,M,29,Black
2012,5,F,18,White
2012,5,F,25,White
2012,5,M,55,White
2012,5,M,52,Asian/Pacific Islander
2012,4,M,69,White
2012,5,M,29,Hispanic
2012,5,M,43,White
2012,6,M,22,White
2012,5,M,18,Black
2012,5,M,41,White
2012,6,M,61,White
2012,5,M,68,Hispanic
2012,5,M,37,White
2012,6,F,82,White
2012,6,M,57,White
2012,4,M,24,White
2012,6,M,40,White
2012,4,M,26,White
2012,6,M,79,White
2012,6,F,13,Hispanic
2012,5,F,49,White
2012,5,M,53,White
2012,5,M,54,White
2012,6,M,44,Asian/Pacific Islander
2012,6,M,40,White
2012,6,M,37,Hispanic
2012,6,M,20,Asian/Pacific Islander
2012,6,M,28,White
2012,6,M,36,White
2012,6,M,42,White
2012,5,M,29,White
2012,6,M,74,White
2012,6,M,61,White
2012,6,M,60,White
2012,6,F,27,White
2012,7,M,37,White
2012,5,M,27,Asian/Pacific Islander
2012,7,F,85,White
2012,7,F,32,White
2012,7,M,46,White
2012,5,M,28,Hispanic
2012,6,F,58,White
2012,7,M,49,White
2012,7,M,73,White
2012,7,M,56,White
2012,7,F,68,White
2012,7,M,55,White
2012,7,M,52,White
2012,7,M,24,Black
2012,7,M,14,White
2012,6,M,62,White
2012,7,M,17,Black
2012,7,M,54,White
2012,7,M,22,White
2012,7,F,56,White
2012,7,M,83,White
2012,7,M,38,Hispanic
2012,7,M,44,Black
2012,7,M,25,White
2012,7,M,25,Black
2012,7,M,42,Hispanic
2012,6,M,76,White
2012,7,M,28,White
2012,7,F,41,White
2012,7,M,51,White
2012,7,F,29,White
2012,8,M,35,White
2012,7,M,22,Hispanic
2012,8,M,22,White
2012,6,M,57,White
2012,8,M,34,White
2012,8,M,51,White
2012,8,F,34,Black
2012,8,M,38,White
2012,7,F,30,Hispanic
2012,7,M,18,Hispanic
2012,8,M,30,Black
2012,8,M,37,Black
2012,8,M,25,Asian/Pacific Islander
2012,8,M,22,White
2012,8,M,24,White
2012,6,M,59,White
2012,8,M,24,White
2012,8,M,46,White
2012,7,F,43,White
2012,8,M,34,White
2012,7,M,73,White
2012,8,M,27,Hispanic
2012,7,F,67,White
2012,8,M,36,Asian/Pacific Islander
2012,8,M,65,White
2012,8,M,39,White
2012,8,F,74,White
2012,6,F,31,White
2012,8,M,28,Black
2012,7,M,46,White
2012,8,M,75,White
2012,8,M,72,White
2012,8,M,31,White
2012,8,F,48,White
2012,8,F,50,White
2012,9,M,35,Black
2012,2,M,40,Hispanic
2012,8,M,51,Black
2012,9,M,62,White
2012,8,M,33,Black
2012,8,F,31,White
2012,9,M,30,White
2012,8,M,47,White
2012,9,M,64,White
2012,9,M,33,White
2012,8,F,45,White
2012,9,M,59,Hispanic
2012,9,M,82,White
2012,9,M,31,Black
2012,9,M,45,White
2012,9,M,38,White
2012,9,M,61,White
2012,9,M,27,Hispanic
2012,6,F,50,White
2012,8,M,69,White
2012,8,F,32,White
2012,8,M,58,White
2012,9,M,39,Asian/Pacific Islander
2012,9,F,38,White
2012,9,M,26,White
2012,9,M,83,White
2012,9,M,34,White
2012,9,M,20,Hispanic
2012,9,M,27,White
2012,9,M,58,White
2012,8,M,58,White
2012,9,M,44,White
2012,9,M,27,White
2012,9,M,62,White
2012,9,M,53,White
2012,9,M,69,White
2012,9,M,43,White
2012,10,M,19,White
2012,9,F,38,White
2012,9,M,34,White
2012,9,M,32,White
2012,10,M,75,White
2012,10,M,57,Black
2012,9,M,68,White
2012,10,M,26,White
2012,10,M,69,White
2012,10,M,35,Black
2012,9,M,56,White
2012,10,F,44,Asian/Pacific Islander
2012,10,M,44,White
2012,10,F,48,White
2012,10,M,49,White
2012,9,M,64,White
2012,10,M,25,White
2012,10,M,30,Black
2012,10,M,44,White
2012,10,M,38,Native American/Native Alaskan
2012,11,F,60,White
2012,10,F,57,White
2012,10,M,51,White
2012,11,F,45,White
2012,11,M,60,Black
2012,11,M,41,Black
2012,10,M,25,White
2012,11,M,44,White
2012,11,M,36,White
2012,11,M,65,White
2012,11,M,72,White
2012,11,M,70,White
2012,11,M,34,Black
2012,11,F,63,White
2012,10,M,49,White
2012,11,M,31,Black
2012,11,M,44,Native American/Native Alaskan
2012,11,M,52,White
2012,11,M,22,Black
2012,11,M,23,Black
2012,11,M,19,Hispanic
2012,11,M,22,Hispanic
2012,11,M,44,Hispanic
2012,11,M,39,Black
2012,11,M,43,White
2012,11,M,32,Black
2012,11,M,42,Black
2012,11,M,22,Hispanic
2012,11,M,58,White
2012,11,M,25,White
2012,11,F,87,White
2012,11,M,86,White
2012,11,M,18,Black
2012,11,M,28,Hispanic
2012,11,M,86,White
2012,11,F,37,White
2012,11,M,48,White
2012,12,M,63,White
2012,12,M,30,Hispanic
2012,11,M,48,White
2012,12,F,54,Asian/Pacific Islander
2012,11,M,80,White
2012,12,M,87,White
2012,12,M,32,Hispanic
2012,12,M,69,White
2012,11,M,38,White
2012,12,M,29,White
2012,10,M,46,White
2012,12,F,29,White
2012,12,M,31,White
2012,12,F,46,Hispanic
2012,12,M,38,White
2012,12,M,26,White
2012,12,M,54,White
2012,12,M,19,White
2012,12,M,54,White
2012,12,F,30,White
2012,12,M,45,Hispanic
2012,12,F,53,White
2012,12,M,28,Native American/Native Alaskan
2012,12,M,35,Black
2012,12,M,50,White
2012,12,M,58,White
2012,12,M,56,White
2012,11,F,42,Native American/Native Alaskan
2012,11,M,24,White
2012,10,M,21,White
2012,11,M,54,Native American/Native Alaskan
2012,12,M,36,Asian/Pacific Islander
2012,12,F,20,Native American/Native Alaskan
2012,12,F,24,Native American/Native Alaskan
2012,12,M,24,White
2012,12,M,70,White
2012,12,M,37,White
2012,12,F,57,White
2012,12,M,25,White
2012,8,M,34,White
2012,8,F,20,White
2012,1,M,69,White
2012,1,M,36,Black
2012,1,M,19,White
2012,1,M,73,White
2012,1,M,58,White
2012,1,M,19,Hispanic
2012,1,M,43,White
2012,1,M,76,White
2012,1,M,64,White
2012,1,M,32,White
2012,1,M,61,White
2012,1,F,27,White
2012,1,M,25,Black
2012,1,M,42,White
2012,1,M,23,White
2012,1,M,57,White
2012,1,M,51,White
2012,1,M,46,White
2012,1,M,57,White
2012,1,M,30,Hispanic
2012,1,M,66,White
2012,1,M,69,White
2012,1,M,61,White
2012,1,M,27,White
2012,1,M,53,White
2012,1,F,49,White
2012,1,M,54,White
2012,2,M,52,White
2012,1,M,18,Black
2012,1,M,64,White
2012,1,M,46,White
2012,1,F,84,White
2012,1,M,86,White
2012,1,M,58,White
2012,2,M,17,White
2012,2,M,39,Black
2012,1,M,47,White
2012,2,M,85,White
2012,2,M,26,White
2012,2,M,47,White
2012,2,M,70,White
2012,2,M,58,White
2012,1,M,40,Hispanic
2012,1,M,89,White
2012,2,M,43,White
2012,1,F,58,White
2012,2,M,57,White
2012,2,M,43,White
2012,1,M,44,White
2012,2,M,79,White
2012,2,M,43,White
2012,2,M,32,Hispanic
2012,2,M,21,White
2012,2,M,20,Black
2012,2,M,63,Black
2012,2,M,46,White
2012,2,M,34,Black
2012,2,M,26,White
2012,2,F,41,White
2012,2,M,23,White
2012,2,M,22,Black
2012,2,M,20,Black
2012,2,M,42,White
2012,1,M,55,White
2012,2,M,69,White
2012,2,M,47,White
2012,2,M,21,White
2012,2,M,31,Black
2012,3,M,20,Black
2012,2,M,39,White
2012,1,M,49,Hispanic
2012,2,M,71,White
2012,2,M,79,White
2012,3,M,53,Hispanic
2012,3,M,56,White
2012,3,M,56,White
2012,2,M,22,White
2012,2,M,21,Hispanic
2012,3,M,60,White
2012,2,M,68,White
2012,3,M,16,White
2012,3,M,54,White
2012,2,M,54,White
2012,3,F,21,White
2012,3,M,24,White
2012,3,M,24,White
2012,3,M,36,Black
2012,3,M,41,White
2012,3,M,34,White
2012,3,M,46,White
2012,1,M,36,Black
2012,1,M,41,Black
2012,1,M,24,White
2012,3,M,59,White
2012,3,M,87,White
2012,3,M,67,White
2012,3,M,49,White
2012,3,M,41,White
2012,3,M,22,Black
2012,2,F,53,White
2012,1,M,41,White
2012,3,M,50,White
2012,3,M,17,Black
2012,3,M,64,White
2012,3,M,57,White
2012,3,M,31,White
2012,3,M,22,Black
2012,3,M,26,White
2012,3,M,24,White
2012,3,M,55,White
2012,3,M,38,White
2012,2,M,20,Black
2012,3,M,20,Hispanic
2012,3,M,33,Black
2012,3,M,37,White
2012,3,M,47,White
2012,3,M,54,White
2012,3,M,22,White
2012,4,M,48,White
2012,3,M,84,White
2012,4,M,24,Black
2012,2,M,81,White
2012,4,M,53,White
2012,4,M,58,White
2012,4,M,16,White
2012,4,M,28,White
2012,4,M,22,Black
2012,3,M,26,Hispanic
2012,4,M,19,Black
2012,4,M,74,White
2012,4,M,47,White
2012,4,M,19,White
2012,4,M,42,White
2012,2,M,28,White
2012,4,M,55,White
2012,4,M,13,White
2012,4,M,30,White
2012,4,M,75,White
2012,4,M,59,White
2012,4,M,19,White
2012,4,M,32,Black
2012,4,M,50,White
2012,4,M,82,White
2012,4,M,54,White
2012,4,M,30,White
2012,4,M,21,White
2012,4,M,52,White
2012,4,F,20,Black
2012,4,F,60,White
2012,4,M,51,White
2012,4,M,61,White
2012,4,F,34,Black
2012,4,M,81,White
2012,4,F,29,White
2012,4,M,54,White
2012,3,M,40,White
2012,3,M,46,White
2012,4,M,18,Native American/Native Alaskan
2012,4,M,82,White
2012,4,M,20,White
2012,5,M,73,White
2012,4,M,19,White
2012,5,F,16,White
2012,5,M,25,Black
2012,4,F,40,White
2012,4,M,55,White
2012,4,M,55,White
2012,4,M,24,White
2012,5,M,57,White
2012,4,M,27,White
2012,5,M,25,White
2012,5,M,49,White
2012,5,M,42,White
2012,5,M,60,White
2012,5,M,76,White
2012,5,F,27,White
2012,5,M,35,Black
2012,5,M,62,White
2012,5,M,19,Black
2012,5,M,64,White
2012,5,F,23,Black
2012,5,M,56,Black
2012,5,M,29,Black
2012,4,M,18,Black
2012,5,F,28,White
2012,4,M,73,White
2012,5,F,53,White
2012,5,M,24,Black
2012,5,M,24,Black
2012,5,M,26,Black
2012,5,M,19,Black
2012,5,M,45,White
2012,5,M,46,White
2012,5,M,22,Black
2012,4,M,50,White
2012,5,M,29,White
2012,5,M,27,White
2012,5,M,58,White
2012,5,M,22,Black
2012,4,M,46,Black
2012,5,M,79,White
2012,5,M,25,White
2012,5,M,32,White
2012,5,M,25,White
2012,5,M,26,Black
2012,5,M,55,Hispanic
2012,5,M,50,Black
2012,5,F,68,White
2012,5,M,76,White
2012,3,F,35,Black
2012,6,M,48,White
2012,5,M,25,Black
2012,5,M,64,White
2012,5,M,55,White
2012,5,M,57,White
2012,5,M,82,White
2012,6,M,21,Black
2012,5,M,53,White
2012,6,M,49,Black
2012,6,M,64,White
2012,6,M,25,Black
2012,6,M,42,Black
2012,6,F,33,White
2012,6,F,21,White
2012,6,M,23,White
2012,5,M,68,White
2012,6,M,65,White
2012,6,M,36,White
2012,5,M,46,White
2012,6,M,63,White
2012,6,M,80,White
2012,6,M,73,White
2012,6,M,21,White
2012,6,M,20,Hispanic
2012,6,M,54,White
2012,6,M,74,White
2012,6,M,51,White
2012,6,M,48,White
2012,6,M,38,White
2012,6,M,76,White
2012,6,M,61,White
2012,6,M,45,White
2012,6,M,63,White
2012,6,M,47,White
2012,6,M,33,White
2012,6,M,71,White
2012,6,M,70,White
2012,6,M,54,White
2012,6,M,84,White
2012,6,M,59,White
2012,6,M,64,White
2012,6,M,85,White
2012,6,M,29,Hispanic
2012,6,M,27,White
2012,6,M,39,White
2012,6,F,47,White
2012,6,M,56,White
2012,6,M,80,White
2012,6,M,84,White
2012,6,M,27,White
2012,6,M,20,Hispanic
2012,6,M,41,Black
2012,6,M,29,Black
2012,6,M,21,Hispanic
2012,6,M,54,White
2012,6,M,42,White
2012,6,M,25,White
2012,6,M,66,White
2012,6,M,80,White
2012,6,M,76,White
2012,6,F,69,White
2012,6,F,23,White
2012,6,M,70,White
2012,7,M,63,White
2012,7,M,22,Black
2012,6,M,24,Black
2012,6,M,53,White
2012,7,M,70,White
2012,6,M,58,White
2012,7,M,63,White
2012,6,M,32,White
2012,7,M,49,White
2012,6,M,20,Black
2012,6,M,19,Black
2012,7,M,30,Black
2012,6,F,54,White
2012,7,M,28,White
2012,6,M,44,White
2012,7,F,45,Hispanic
2012,7,M,67,White
2012,7,M,16,White
2012,7,M,20,Black
2012,7,M,69,White
2012,7,M,84,White
2012,7,M,56,White
2012,7,M,71,White
2012,6,M,78,White
2012,7,M,51,Hispanic
2012,7,M,40,White
2012,7,M,51,White
2012,7,M,19,White
2012,7,M,47,Black
2012,6,F,79,White
2012,6,M,82,White
2012,7,M,16,Black
2012,7,M,84,White
2012,6,M,55,White
2012,7,M,63,White
2012,7,M,61,White
2012,7,M,28,White
2012,7,M,40,Hispanic
2012,7,M,26,Black
2012,7,M,17,Black
2012,7,M,67,White
2012,7,M,64,White
2012,7,M,18,Black
2012,7,M,37,White
2012,7,M,71,White
2012,7,M,80,White
2012,7,M,53,White
2012,7,M,18,Black
2012,7,M,56,White
2012,7,M,35,White
2012,7,M,25,White
2012,7,M,82,White
2012,7,M,29,Black
2012,7,M,16,White
2012,7,M,13,Hispanic
2012,7,M,33,White
2012,7,F,48,White
2012,7,M,19,Black
2012,8,M,55,White
2012,7,M,23,White
2012,6,M,79,White
2012,8,M,49,White
2012,8,M,29,Black
2012,7,M,60,White
2012,7,M,35,Black
2012,7,M,31,White
2012,8,M,67,White
2012,8,M,37,White
2012,8,F,38,White
2012,8,M,38,White
2012,8,M,24,Hispanic
2012,8,M,28,Black
2012,8,M,28,White
2012,8,M,69,White
2012,7,M,47,White
2012,7,M,37,White
2012,7,M,44,White
2012,8,M,35,White
2012,8,M,18,Hispanic
2012,8,M,32,Black
2012,7,M,70,White
2012,8,M,58,White
2012,8,M,67,White
2012,8,M,84,White
2012,8,M,30,White
2012,8,M,70,White
2012,7,M,45,White
2012,8,M,58,White
2012,8,M,59,White
2012,8,M,56,White
2012,8,M,58,White
2012,8,M,27,Hispanic
2012,8,M,18,Black
2012,8,M,38,White
2012,8,M,30,Hispanic
2012,8,M,53,White
2012,7,M,86,White
2012,8,M,29,White
2012,8,M,60,White
2012,8,M,13,White
2012,8,M,38,White
2012,7,M,91,White
2012,8,M,54,White
2012,8,M,24,White
2012,8,M,52,White
2012,8,M,20,White
2012,8,M,27,White
2012,8,M,87,White
2012,8,F,85,White
2012,8,M,15,Black
2012,8,M,44,White
2012,8,M,88,White
2012,8,M,45,White
2012,8,M,42,White
2012,8,M,45,White
2012,7,M,26,Black
2012,7,M,22,Black
2012,8,M,74,White
2012,8,F,30,White
2012,8,M,27,Black
2012,8,M,21,Black
2012,8,M,34,Black
2012,6,M,13,White
2012,9,M,20,Hispanic
2012,9,M,49,White
2012,8,M,37,Black
2012,8,F,36,White
2012,9,M,26,Black
2012,8,M,23,Black
2012,8,M,32,Black
2012,9,M,65,White
2012,8,M,32,White
2012,9,M,73,White
2012,9,M,18,White
2012,9,M,44,White
2012,9,M,51,White
2012,9,M,35,Black
2012,8,M,19,Black
2012,9,M,54,White
2012,9,M,29,White
2012,6,F,50,White
2012,9,M,23,Black
2012,9,M,29,Black
2012,8,M,28,Black
2012,9,M,20,Black
2012,9,M,49,White
2012,9,M,66,White
2012,8,M,74,White
2012,8,M,51,White
2012,8,M,33,Asian/Pacific Islander
2012,9,M,83,White
2012,8,M,43,White
2012,9,M,47,Black
2012,9,M,34,White
2012,9,M,24,Hispanic
2012,9,M,51,White
2012,9,M,68,White
2012,9,F,61,White
2012,9,M,81,White
2012,9,F,26,Black
2012,8,M,24,Black
2012,9,M,23,Black
2012,9,M,17,White
2012,9,M,73,White
2012,9,M,42,Black
2012,8,M,49,White
2012,9,M,44,White
2012,9,M,78,White
2012,9,M,41,White
2012,9,M,58,White
2012,9,M,49,White
2012,9,F,39,White
2012,9,F,47,White
2012,9,M,32,Hispanic
2012,9,M,66,White
2012,9,M,34,Black
2012,9,M,55,White
2012,9,M,72,White
2012,10,M,54,White
2012,10,M,32,Black
2012,10,M,79,White
2012,10,M,43,White
2012,9,M,23,Black
2012,9,M,37,Black
2012,10,M,43,Black
2012,10,M,17,White
2012,10,M,57,White
2012,10,M,53,White
2012,10,M,76,White
2012,10,M,75,White
2012,10,M,55,Black
2012,10,F,53,White
2012,10,M,26,Hispanic
2012,10,M,57,White
2012,9,M,28,White
2012,9,F,70,White
2012,10,M,67,White
2012,10,M,32,Asian/Pacific Islander
2012,10,M,37,White
2012,10,M,24,White
2012,9,M,24,Black
2012,10,M,31,White
2012,10,M,21,White
2012,9,M,45,White
2012,9,M,67,White
2012,10,M,82,White
2012,10,M,31,Black
2012,10,M,34,White
2012,10,M,25,White
2012,10,M,24,Black
2012,10,M,28,Black
2012,10,M,42,White
2012,9,M,36,Black
2012,9,M,19,Black
2012,10,M,65,White
2012,10,M,66,White
2012,10,M,28,White
2012,10,M,23,Black
2012,10,M,51,Black
2012,10,M,19,Black
2012,10,M,29,Black
2012,10,M,39,White
2012,10,M,57,White
2012,10,M,17,Black
2012,10,M,62,White
2012,10,M,89,White
2012,10,M,55,White
2012,9,M,58,White
2012,10,M,48,White
2012,10,M,54,White
2012,10,M,24,White
2012,9,M,82,White
2012,9,M,67,White
2012,10,M,19,White
2012,10,M,24,Black
2012,11,M,48,White
2012,11,M,44,White
2012,11,M,57,White
2012,11,F,37,White
2012,11,M,25,White
2012,11,M,58,White
2012,10,M,40,Native American/Native Alaskan
2012,11,M,84,White
2012,10,M,30,Black
2012,11,M,26,Black
2012,11,M,36,Black
2012,10,M,34,White
2012,11,M,43,White
2012,11,F,58,White
2012,11,M,58,White
2012,11,M,24,Black
2012,11,M,36,White
2012,11,M,24,Black
2012,11,M,44,White
2012,11,M,65,White
2012,11,M,60,White
2012,10,M,39,White
2012,11,F,30,Native American/Native Alaskan
2012,11,M,71,White
2012,11,M,23,Black
2012,11,M,49,White
2012,11,M,29,White
2012,11,M,58,White
2012,11,F,16,White
2012,11,M,77,White
2012,11,M,16,Hispanic
2012,11,F,55,White
2012,11,F,22,White
2012,12,M,53,White
2012,11,M,62,White
2012,11,M,72,White
2012,10,M,26,White
2012,11,M,78,White
2012,10,M,23,White
2012,11,M,17,White
2012,11,M,32,Black
2012,12,M,44,White
2012,12,M,53,White
2012,12,M,62,White
2012,12,M,54,White
2012,12,M,76,White
2012,11,M,55,White
2012,10,M,53,Black
2012,11,M,47,White
2012,11,M,26,White
2012,10,M,58,Black
2012,10,M,23,White
2012,12,F,59,White
2012,12,F,28,Black
2012,12,M,23,Black
2012,12,M,39,White
2012,12,M,74,White
2012,12,M,90,White
2012,12,M,57,White
2012,12,M,22,White
2012,12,M,70,White
2012,12,M,48,Black
2012,12,M,31,White
2012,12,M,59,White
2012,12,M,20,Hispanic
2012,12,M,42,White
2012,12,M,61,White
2012,8,M,44,White
2012,12,M,74,White
2012,12,M,40,Black
2012,12,M,27,Black
2012,12,M,43,Asian/Pacific Islander
2012,12,M,75,White
2012,12,M,53,White
2012,12,M,17,Black
2012,12,M,19,White
2012,11,M,48,White
2012,11,M,48,White
2012,12,M,51,White
2012,12,M,58,White
2012,12,F,54,Hispanic
2012,12,M,23,Black
2012,12,M,68,White
2012,12,F,55,White
2012,12,M,43,White
2012,12,M,50,White
2012,12,M,75,White
2012,12,M,81,White
2012,11,M,69,White
2012,11,M,20,Black
2012,12,M,55,White
2012,12,M,27,Black
2012,12,M,71,White
2012,11,M,37,White
2012,11,M,29,Black
2012,12,M,37,Black
2012,12,M,62,White
2012,12,M,82,White
2012,11,M,29,White
2012,12,M,56,White
2012,12,F,79,White
2012,12,M,24,White
2012,12,M,37,White
2012,12,M,49,White
2012,12,M,44,White
2012,12,F,68,White
2012,12,F,40,Black
2012,12,M,56,White
2012,12,M,20,Black
2012,12,M,30,Black
2012,12,M,57,White
2012,12,M,87,White
2012,12,M,74,White
2012,12,M,28,White
2012,12,M,43,White
2012,8,M,24,White
2012,10,M,31,White
2012,12,M,17,Black
2012,11,M,41,White
2012,12,M,63,White
2012,11,M,23,White
2012,4,M,63,White
2012,1,M,80,Black
2012,1,M,75,White
2012,1,M,65,White
2012,1,M,68,White
2012,1,M,63,White
2012,1,M,59,White
2012,1,M,24,Black
2012,1,M,87,White
2012,1,M,66,Asian/Pacific Islander
2012,1,M,87,White
2012,1,F,81,Black
2012,1,M,38,White
2012,1,F,70,White
2012,1,F,63,White
2012,1,M,77,White
2012,1,F,60,White
2012,1,M,45,White
2012,1,M,53,White
2012,1,M,41,White
2012,1,M,21,Black
2012,1,M,26,White
2012,1,M,18,Black
2012,1,M,83,White
2012,1,M,59,White
2012,1,M,51,White
2012,1,M,64,White
2012,1,M,29,White
2012,1,M,35,White
2012,1,M,51,White
2012,1,M,75,White
2012,1,M,66,White
2012,1,M,19,Black
2012,1,M,23,Black
2012,1,M,63,White
2012,1,M,60,White
2012,1,F,51,White
2012,1,M,56,White
2012,1,F,37,White
2012,1,M,27,Black
2012,1,M,25,White
2012,1,M,19,White
2012,1,M,32,Black
2012,1,M,51,Black
2012,1,M,58,Black
2012,1,M,45,White
2012,1,M,36,White
2012,1,M,78,White
2012,1,M,28,White
2012,1,M,50,White
2012,1,M,32,White
2012,1,M,47,White
2012,1,F,70,White
2012,1,M,74,White
2012,1,F,21,Black
2012,1,M,71,White
2012,1,M,56,White
2012,1,M,62,White
2012,1,M,26,Black
2012,1,M,30,Black
2012,1,M,29,White
2012,1,M,18,Black
2012,1,F,59,Black
2012,1,M,28,White
2012,1,F,18,Black
2012,1,M,51,White
2012,1,M,27,Black
2012,1,M,28,Black
2012,1,M,52,White
2012,1,M,21,Black
2012,1,M,56,White
2012,1,M,51,White
2012,1,M,18,White
2012,1,M,24,White
2012,1,M,40,White
2012,1,M,24,Black
2012,1,M,20,White
2012,2,M,45,White
2012,1,M,43,Black
2012,1,M,69,White
2012,2,M,28,White
2012,1,M,70,White
2012,2,M,49,White
2012,2,M,23,White
2012,1,F,41,White
2012,2,M,43,White
2012,2,M,19,Black
2012,2,M,43,White
2012,1,M,17,Black
2012,1,M,19,Black
2012,2,F,30,White
2012,1,F,46,White
2012,1,M,43,White
2012,2,F,40,White
2012,1,M,17,Black
2012,1,M,40,White
2012,1,M,19,Black
2012,1,M,78,Black
2012,1,M,24,Black
2012,2,M,69,White
2012,2,F,75,White
2012,1,M,26,White
2012,2,M,52,White
2012,2,M,55,White
2012,2,F,45,White
2012,2,M,25,White
2012,2,F,47,Black
2012,2,M,59,White
2012,2,F,48,White
2012,2,M,22,White
2012,2,M,21,White
2012,1,M,23,White
2012,2,M,26,White
2012,2,M,64,White
2012,2,M,43,White
2012,2,M,21,Black
2012,2,F,15,White
2012,2,M,46,White
2012,2,M,39,White
2012,2,M,16,White
2012,2,M,46,White
2012,1,M,30,Black
2012,1,M,40,White
2012,3,F,46,White
2012,1,M,23,Black
2012,2,M,80,Hispanic
2012,2,M,30,White
2012,2,M,39,White
2012,3,M,21,White
2012,2,M,54,White
2012,2,M,22,Black
2012,2,M,57,White
2012,2,M,76,White
2012,2,M,32,White
2012,2,M,68,Black
2012,2,F,50,Black
2012,2,M,34,White
2012,2,F,33,White
2012,2,M,54,White
2012,2,M,18,White
2012,2,M,29,Black
2012,2,M,43,White
2012,1,M,19,White
2012,3,F,52,White
2012,2,M,22,White
2012,3,M,32,White
2012,3,M,29,White
2012,3,F,47,White
2012,3,M,62,White
2012,3,M,45,White
2012,3,M,50,White
2012,3,M,59,White
2012,3,M,34,White
2012,3,M,84,White
2012,3,F,82,White
2012,3,F,54,White
2012,3,M,56,White
2012,3,M,76,White
2012,2,M,60,White
2012,3,F,78,White
2012,1,M,78,White
2012,2,M,33,White
2012,2,M,19,Black
2012,2,M,23,White
2012,3,M,38,White
2012,2,M,20,Black
2012,2,M,27,Black
2012,2,M,15,Black
2012,2,M,17,White
2012,3,M,48,Black
2012,3,M,60,White
2012,2,F,19,Black
2012,2,F,1,Black
2012,2,M,35,Black
2012,3,M,31,White
2012,2,M,16,White
2012,2,M,16,Black
2012,1,F,23,Black
2012,2,M,19,Black
2012,3,M,55,White
2012,3,M,90,White
2012,2,M,76,White
2012,3,F,38,White
2012,3,M,31,Black
2012,3,M,61,White
2012,3,M,30,Black
2012,3,M,77,White
2012,3,F,47,White
2012,3,M,94,White
2012,3,M,36,Black
2012,3,M,27,Black
2012,3,M,19,Black
2012,3,M,93,White
2012,3,M,34,Black
2012,2,M,84,White
2012,3,M,30,White
2012,3,M,13,White
2012,3,M,47,Black
2012,3,M,54,White
2012,3,M,52,White
2012,3,M,19,White
2012,3,M,40,White
2012,3,M,51,White
2012,3,M,54,White
2012,3,M,24,White
2012,4,F,17,Black
2012,3,M,27,Black
2012,3,M,33,White
2012,4,M,18,White
2012,3,M,50,White
2012,3,M,28,White
2012,4,F,53,White
2012,3,M,23,White
2012,3,M,41,White
2012,3,M,20,Black
2012,3,M,29,Black
2012,4,M,45,White
2012,3,M,83,White
2012,2,M,87,White
2012,3,M,26,Black
2012,4,M,66,White
2012,4,F,64,White
2012,3,M,61,White
2012,3,M,25,Black
2012,3,F,45,White
2012,2,M,68,White
2012,3,M,60,White
2012,3,F,44,Black
2012,3,M,63,White
2012,2,F,28,White
2012,2,M,29,Black
2012,3,F,68,Black
2012,3,M,84,Black
2012,3,M,55,White
2012,4,F,49,White
2012,3,M,58,White
2012,3,M,10,Black
2012,3,M,44,Black
2012,3,M,22,Black
2012,3,M,17,Black
2012,3,M,24,White
2012,3,M,19,Black
2012,3,M,37,Black
2012,3,M,87,White
2012,1,M,63,White
2012,3,F,68,White
2012,3,M,29,Black
2012,3,M,74,White
2012,3,M,72,White
2012,3,M,48,White
2012,3,M,77,White
2012,4,M,15,White
2012,3,M,72,White
2012,3,M,31,White
2012,3,M,42,White
2012,4,F,42,White
2012,3,M,32,Black
2012,4,M,47,Black
2012,3,M,23,Black
2012,4,M,25,Black
2012,4,M,57,White
2012,2,F,18,Black
2012,4,M,30,White
2012,4,M,2,White
2012,3,M,19,Black
2012,4,M,21,Hispanic
